endbr64, sub_rsp_8, mov_rax_qword_ptr_[rip+0x34fa9], test_rax_rax, je_4, call_rax, add_rsp_8, ret
push_qword_ptr_[rip+0x34a5a], bnd_jmp_qword_ptr_[rip+0x34a5b]
push_r12, mov_rcx_rdi, mov_r9_rsi, push_rbp, movsxd_r8_edx, push_rbx, lea_rbx_[rip+0x26b91], movzx_eax_byte_ptr_[rdi+0x2b], mov_r11d_dword_ptr_[rdi+0x38], mov_r10d_dword_ptr_[rdi+0x34], cmp_al_2, je_0x21, lea_rbx_[rip+0x22d97], cmp_al_3, je_0x16, test_al_al, lea_rbx_[rip+0x22d92], lea_rax_[rip+0x22d7e], cmove_rbx_rax, movzx_eax_byte_ptr_[rcx+0x2a], inc_eax, cmp_al_4, ja_0xf1, lea_rdx_[rip+0x23738], movzx_eax_al, movsxd_rax_dword_ptr_[rdx+rax*4], add_rax_rdx, jmp_rax, movzx_eax_byte_ptr_[rcx+0x29], lea_rbp_[rip+0x2340a], cmp_al_2, je_0x21, lea_rbp_[rip+0x2308b], cmp_al_3, je_0x16, cmp_al_1, lea_rbp_[rip+0x273c4], lea_rax_[rip+0x231bc], cmove_rbp_rax, movsx_edi_byte_ptr_[rcx+0x28], call_0xfffffffffffff67e, sub_rsp_8, push_r11, mov_esi_0x100000, sub_esi_r8d, push_r10, lea_rdi_[rip+0x1353a2], add_rdi_r8, push_rbx, movsxd_rsi_esi, lea_r8_[rip+0x23c04], push_r12, mov_edx_1, push_rbp, push_rax, mov_eax_dword_ptr_[rcx+0x18], push_rax, mov_eax_dword_ptr_[rcx+0x14], push_rax, mov_eax_dword_ptr_[rcx+0x10], mov_rcx_-1, push_rax, xor_eax_eax, call_0xffffffffffffee56, add_rsp_0x50, pop_rbx, pop_rbp, pop_r12, ret, lea_r12_[rip+0x27314], jmp_0xffffffffffffff2d
endbr64, push_r14, mov_r14_rsi, push_r13, push_r12, mov_r12d_edi, push_rbp, push_rbx, sub_rsp_0x1e0, mov_qword_ptr_[rsp+0x140]_rdx, mov_qword_ptr_[rsp+0x148]_rcx, mov_qword_ptr_[rsp+0x150]_r8, mov_qword_ptr_[rsp+0x158]_r9, test_al_al, je_0x42, movaps_xmmword_ptr_[rsp+0x160]_xmm0, movaps_xmmword_ptr_[rsp+0x170]_xmm1, movaps_xmmword_ptr_[rsp+0x180]_xmm2, movaps_xmmword_ptr_[rsp+0x190]_xmm3, movaps_xmmword_ptr_[rsp+0x1a0]_xmm4, movaps_xmmword_ptr_[rsp+0x1b0]_xmm5, movaps_xmmword_ptr_[rsp+0x1c0]_xmm6, movaps_xmmword_ptr_[rsp+0x1d0]_xmm7, mov_rax_qword_ptr_fs:[0x28], mov_qword_ptr_[rsp+0x128]_rax, xor_eax_eax, lea_rbp_[rsp+0x20], xor_edx_edx, mov_ecx_eax, add_eax_0x20, mov_qword_ptr_[rbp+rcx]_rdx, mov_qword_ptr_[rbp+rcx+8]_rdx, mov_qword_ptr_[rbp+rcx+0x10]_rdx, mov_qword_ptr_[rbp+rcx+0x18]_rdx, cmp_eax_0x100, jb_0xffffffffffffffe2, xor_edi_edi, call_0xffffffffffffeea7, mov_r9_rax, lea_r8_[rip+0x22bc9], mov_ecx_0x100, mov_edx_1, mov_esi_0xff, mov_rdi_rbp, xor_eax_eax, call_0xffffffffffffed14, movsxd_rdi_eax, mov_ebx_0xff, sub_ebx_edi, lea_rax_[rsp+0x210], mov_qword_ptr_[rsp+0x10]_rax, mov_r13_rdi, lea_rax_[rsp+0x130], add_rdi_rbp, movsxd_rsi_ebx, lea_r9_[rsp+8], mov_r8_r14, mov_rcx_-1, mov_edx_1, mov_dword_ptr_[rsp+8]_0x10, mov_dword_ptr_[rsp+0xc]_0x30, mov_qword_ptr_[rsp+0x18]_rax, call_0xffffffffffffe6ce, cmp_ebx_eax, jle_0xe7, lea_ebx_[rax+r13], lea_r14d_[rbx+1], movsxd_rax_ebx, movsxd_r13_r14d, lea_rdi_[rip+0x34efc], mov_byte_ptr_[rsp+rax+0x20]_0xa, mov_byte_ptr_[rsp+r13+0x20]_0, call_0xffffffffffffed21, mov_eax_dword_ptr_[rip+0x34f12], mov_edx_0x100000, sub_edx_eax, mov_ecx_dword_ptr_[rip+0x34f01], cmp_edx_r14d, jg_0x132, test_r14d_r14d, jle_0x45, mov_r11d_ebp, mov_rdx_rbp, lea_r13_[rip+0x34efe], not_r11d, mov_r10d_1, xor_r9d_r9d, lea_esi_[rax+1], cmp_eax_0xfffff, mov_edi_eax, mov_eax_esi, movzx_r8d_byte_ptr_[rdx], cmove_ecx_r10d, cmove_eax_r9d, inc_rdx, lea_esi_[r11+rdx], mov_byte_ptr_[r13+rdi]_r8b, cmp_esi_ebx, jl_0xffffffffffffffda, lea_rdi_[rip+0x34e81], mov_dword_ptr_[rip+0x34ea7]_eax, mov_dword_ptr_[rip+0x34e9d]_ecx, call_0xffffffffffffed05, cmp_dword_ptr_[rip+0x328b9]_r12d, jge_0x91, mov_edx_dword_ptr_[rip+0x2362ad], test_edx_edx, jne_0x6b, mov_rax_qword_ptr_[rsp+0x128], xor_rax_qword_ptr_fs:[0x28], jne_0x1f4, add_rsp_0x1e0, pop_rbx, pop_rbp, pop_r12, pop_r13, pop_r14, ret, mov_eax_0xa, lea_rdi_[rip+0x34e24], mov_word_ptr_[rsp+0x11e]_ax, call_0xffffffffffffec4c, mov_eax_dword_ptr_[rip+0x34e3d], mov_edx_0x100000, sub_edx_eax, mov_ecx_dword_ptr_[rip+0x34e2c], cmp_edx_0xff, jg_0x4e, mov_ebx_0xfe, jmp_0xffffffffffffff2c, mov_rsi_qword_ptr_[rip+0x34d29], mov_rdi_rbp, call_0xffffffffffffe846, jmp_0xffffffffffffff88, mov_rcx_rbp, lea_rdx_[rip+0x29a24], mov_esi_1, mov_edi_r12d, xor_eax_eax, call_0xffffffffffffe8b4, jmp_0xffffffffffffff5c, mov_r14d_0xff, mov_r13d_0xff, mov_esi_eax, lea_rdx_[rip+0x34ddb], add_rdx_rsi, cmp_r13_0x20, jae_0x44, test_r13b_0x10, jne_0xf6, test_r13b_8, jne_0x106, test_r13b_4, jne_0x112, test_r13_r13, jne_0xb1, add_eax_r14d, cmp_eax_0x100000, jne_0xfffffffffffffedb, mov_ecx_1, xor_eax_eax, jmp_0xfffffffffffffece, mov_rsi_qword_ptr_[rsp+0x20], mov_rdi_rbp, mov_qword_ptr_[rdx]_rsi, mov_rsi_qword_ptr_[rsp+r13], mov_qword_ptr_[rdx+r13-0x20]_rsi, mov_rsi_qword_ptr_[rsp+r13+8], mov_qword_ptr_[rdx+r13-0x18]_rsi, mov_rsi_qword_ptr_[rsp+r13+0x10], mov_qword_ptr_[rdx+r13-0x10]_rsi, mov_rsi_qword_ptr_[rsp+r13+0x18], mov_qword_ptr_[rdx+r13-8]_rsi, lea_rsi_[rdx+8], and_rsi_0xfffffffffffffff8, sub_rdx_rsi, add_r13_rdx, and_r13_0xffffffffffffffe0, sub_rdi_rdx, cmp_r13_0x20, jb_0xffffffffffffff9a, and_r13_0xffffffffffffffe0, xor_edx_edx, mov_r11_qword_ptr_[rdi+rdx], mov_r10_qword_ptr_[rdi+rdx+8], mov_r9_qword_ptr_[rdi+rdx+0x10], mov_r8_qword_ptr_[rdi+rdx+0x18], mov_qword_ptr_[rsi+rdx]_r11, mov_qword_ptr_[rsi+rdx+8]_r10, mov_qword_ptr_[rsi+rdx+0x10]_r9, mov_qword_ptr_[rsi+rdx+0x18]_r8, add_rdx_0x20, cmp_rdx_r13, jb_0xffffffffffffffd3, jmp_0xffffffffffffff63, movzx_esi_byte_ptr_[rbp], mov_byte_ptr_[rdx]_sil, test_r13b_2, je_0xffffffffffffff4a, movzx_esi_word_ptr_[rbp+r13-2], mov_word_ptr_[rdx+r13-2]_si, jmp_0xffffffffffffff38, movdqu_xmm0_xmmword_ptr_[rbp], movups_xmmword_ptr_[rdx]_xmm0, movdqu_xmm1_xmmword_ptr_[rbp+r13-0x10], movups_xmmword_ptr_[rdx+r13-0x10]_xmm1, jmp_0xffffffffffffff18, mov_rsi_qword_ptr_[rbp], mov_qword_ptr_[rdx]_rsi, mov_rsi_qword_ptr_[rbp+r13-8], mov_qword_ptr_[rdx+r13-8]_rsi, jmp_0xffffffffffffff02, mov_esi_dword_ptr_[rbp], mov_dword_ptr_[rdx]_esi, mov_esi_dword_ptr_[rbp+r13-4], mov_dword_ptr_[rdx+r13-4]_esi, jmp_0xfffffffffffffeee, call_0xffffffffffffe874
push_r12, lea_rdi_[rip+0x34bf7], call_0xffffffffffffea67, mov_eax_dword_ptr_[rip+0x34ba0], test_eax_eax, je_0xc, mov_edx_dword_ptr_[rip+0x34b82], test_edx_edx, je_0x38, mov_edi_0x210, call_0xffffffffffffe309, mov_r12_rax, lea_rdi_[rip+0x34bca], call_0xffffffffffffea9a, test_r12_r12, je_0x4a, mov_rdi_r12, mov_edx_0x210, xor_esi_esi, call_0xffffffffffffe116, mov_rax_r12, pop_r12, ret, mov_r12_qword_ptr_[rip+0x34b91], dec_eax, mov_rcx_qword_ptr_[r12], mov_rdx_qword_ptr_[r12+8], lea_rdi_[rip+0x34b8f], mov_qword_ptr_[rcx+8]_rdx, mov_qword_ptr_[rdx]_rcx, mov_dword_ptr_[rip+0x34b36]_eax, call_0xffffffffffffea52, jmp_0xffffffffffffffbd, xor_eax_eax, lea_rsi_[rip+0x227f6], mov_edi_3, call_0xfffffffffffffb5a, mov_rax_r12, pop_r12, ret
push_r12, lea_rdi_[rip+0x34b47], call_0xffffffffffffe9b7, mov_eax_dword_ptr_[rip+0x34aec], test_eax_eax, je_0x10, mov_edx_dword_ptr_[rip+0x34ad2], test_edx_edx, je_0xa0, mov_edi_0x90, call_0xffffffffffffe255, mov_r12_rax, lea_rdi_[rip+0x34b16], call_0xffffffffffffe9e6, test_r12_r12, je_0xae, lea_rax_[r12+8], and_rax_0xfffffffffffffff8, mov_rdi_r12, sub_rdi_rax, mov_qword_ptr_[r12]_0, mov_qword_ptr_[r12+0x70]_0, mov_qword_ptr_[r12+0x78]_0, mov_qword_ptr_[r12+0x80]_0, mov_qword_ptr_[r12+0x88]_0, add_edi_0x90, xor_esi_esi, and_edi_0xffffffe0, xor_ecx_ecx, mov_edx_ecx, add_ecx_0x20, mov_qword_ptr_[rax+rdx]_rsi, mov_qword_ptr_[rax+rdx+8]_rsi, mov_qword_ptr_[rax+rdx+0x10]_rsi, mov_qword_ptr_[rax+rdx+0x18]_rsi, cmp_ecx_edi, jb_0xffffffffffffffe6, mov_rax_r12, pop_r12, ret, mov_r12_qword_ptr_[rip+0x34a69], dec_eax, mov_rcx_qword_ptr_[r12], mov_rdx_qword_ptr_[r12+8], lea_rdi_[rip+0x34a77], mov_qword_ptr_[rcx+8]_rdx, mov_qword_ptr_[rdx]_rcx, mov_dword_ptr_[rip+0x34a1a]_eax, call_0xffffffffffffe93a, jmp_0xffffffffffffff5d, xor_eax_eax, lea_rsi_[rip+0x226f7], mov_edi_3, call_0xfffffffffffffa42, mov_rax_r12, pop_r12, ret
push_r12, lea_rdi_[rip+0x34a37], call_0xffffffffffffe8a7, mov_eax_dword_ptr_[rip+0x349d8], test_eax_eax, je_0xc, mov_edx_dword_ptr_[rip+0x349c2], test_edx_edx, je_0x70, movsxd_rdi_dword_ptr_[rip+0x349bb], add_rdi_0xd0, call_0xffffffffffffe140, mov_r12_rax, lea_rdi_[rip+0x34a01], call_0xffffffffffffe8d1, test_r12_r12, je_0x79, movsxd_rdx_dword_ptr_[rip+0x34994], mov_rdi_r12, add_rdx_0xd0, xor_esi_esi, call_0xffffffffffffdf44, lea_rax_[r12+0x68], mov_qword_ptr_[r12+0x68]_rax, mov_qword_ptr_[r12+0x70]_rax, lea_rax_[r12+0x78], mov_qword_ptr_[r12+0x78]_rax, mov_qword_ptr_[r12+0x80]_rax, mov_rax_r12, pop_r12, ret, mov_r12_qword_ptr_[rip+0x34979], dec_eax, mov_rcx_qword_ptr_[r12], mov_rdx_qword_ptr_[r12+8], lea_rdi_[rip+0x34997], mov_qword_ptr_[rcx+8]_rdx, mov_qword_ptr_[rdx]_rcx, mov_dword_ptr_[rip+0x34936]_eax, call_0xffffffffffffe85a, jmp_0xffffffffffffff8e, xor_eax_eax, lea_rsi_[rip+0x22630], mov_edi_3, call_0xfffffffffffff962, mov_rax_r12, pop_r12, ret
push_r15, mov_rcx_rdi, push_r14, push_r13, push_r12, push_rbp, lea_rbp_[rdi+0x1f8], push_rbx, sub_rsp_0x28, mov_r12_qword_ptr_[rdi+0x1f8], mov_qword_ptr_[rsp+0x18]_rsi, mov_dword_ptr_[rsp+0x14]_edx, cmp_r12_rbp, je_0x95, movzx_ebx_byte_ptr_[rsi+0x29], lea_rsi_[rsi+0x10a], cmp_bl_1, sete_r14b, cmp_bl_2, sete_r13b, cmp_bl_3, sete_r15b, jmp_0x10, mov_r12_qword_ptr_[r12], cmp_r12_rbp, je_0x61, movzx_eax_byte_ptr_[r12+0x51], cmp_al_bl, jne_0xffffffffffffffef, cmp_bl_1, jne_7, test_r14b_r14b, jne_0x34, cmp_al_2, jne_7, test_r13b_r13b, jne_0x2b, cmp_al_3, jne_0xffffffffffffffd8, test_r15b_r15b, je_0xffffffffffffffd3, lea_rdi_[r12+0x10], mov_qword_ptr_[rsp+8]_rcx, mov_qword_ptr_[rsp]_rsi, call_0xffffffffffffe53b, test_eax_eax, mov_rsi_qword_ptr_[rsp], mov_rcx_qword_ptr_[rsp+8], jne_0xffffffffffffffb3, add_rsp_0x28, pop_rbx, pop_rbp, mov_rax_r12, pop_r12, pop_r13, pop_r14, pop_r15, ret, mov_eax_dword_ptr_[rsp+0x14], test_eax_eax, jne_0x53, mov_qword_ptr_[rsp]_rcx, call_0xfffffffffffffe54, mov_r12_rax, test_rax_rax, je_0x42, mov_rax_qword_ptr_[rsp+0x18], mov_rcx_qword_ptr_[rsp], movzx_eax_byte_ptr_[rax+0x29], mov_byte_ptr_[r12+0x52]_0, cmp_al_1, mov_byte_ptr_[r12+0x51]_al, je_0x2b, cmp_al_2, je_0x57, cmp_al_3, je_0x5e, mov_rax_qword_ptr_[rcx+0x200], mov_qword_ptr_[rcx+0x200]_r12, mov_qword_ptr_[r12]_rbp, mov_qword_ptr_[r12+8]_rax, mov_qword_ptr_[rax]_r12, jmp_0xffffffffffffff90, xor_r12d_r12d, jmp_0xffffffffffffff8b, mov_qword_ptr_[r12+0x10]_0x4b4c4c47, pxor_xmm0_xmm0, or_byte_ptr_[r12+0x60]_8, mov_qword_ptr_[r12+0x18]_0, movups_xmmword_ptr_[r12+0x20]_xmm0, movups_xmmword_ptr_[r12+0x30]_xmm0, movups_xmmword_ptr_[r12+0x40]_xmm0, jmp_0xffffffffffffffb1, mov_qword_ptr_[r12+0x10]_0x4b4c4756, jmp_0xffffffffffffffd0, mov_rsi_qword_ptr_[rsp+0x18], lea_rdi_[r12+0x10], add_rsi_0x10a, mov_edx_0x40, mov_qword_ptr_[rsp]_rcx, call_0xffffffffffffe54d, and_byte_ptr_[r12+0x60]_0xf7, mov_rcx_qword_ptr_[rsp], jmp_0xffffffffffffff7b
push_r12, lea_rdi_[rip+0x347c7], call_0xffffffffffffe637, mov_eax_dword_ptr_[rip+0x34764], test_eax_eax, je_0xc, mov_edx_dword_ptr_[rip+0x34752], test_edx_edx, je_0x38, mov_edi_0x20, call_0xffffffffffffded9, mov_r12_rax, lea_rdi_[rip+0x3479a], call_0xffffffffffffe66a, test_r12_r12, je_0x4a, pxor_xmm0_xmm0, movups_xmmword_ptr_[r12]_xmm0, movups_xmmword_ptr_[r12+0x10]_xmm0, mov_rax_r12, pop_r12, ret, mov_r12_qword_ptr_[rip+0x34731], dec_eax, mov_rcx_qword_ptr_[r12], mov_rdx_qword_ptr_[r12+8], lea_rdi_[rip+0x3475f], mov_qword_ptr_[rcx+8]_rdx, mov_qword_ptr_[rdx]_rcx, mov_dword_ptr_[rip+0x346fa]_eax, call_0xffffffffffffe622, jmp_0xffffffffffffffbd, xor_eax_eax, lea_rsi_[rip+0x22413], mov_edi_3, call_0xfffffffffffff72a, mov_rax_r12, pop_r12, ret
push_r13, push_r12, push_rbp, push_rbx, mov_ebx_edi, lea_rdi_[rip+0x134951], sub_rsp_8, call_0xffffffffffffe57d, mov_ebp_dword_ptr_[rip+0x134922], mov_rdi_qword_ptr_[rip+0x134923], test_ebp_ebp, jle_0x1d, mov_rax_rdi, xor_r12d_r12d, cmp_dword_ptr_[rax]_-1, je_0x9e, inc_r12d, add_rax_8, cmp_r12d_ebp, jne_0xffffffffffffffed, lea_r13d_[rbp+0x10], movsxd_rax_r13d, lea_r12_[rax*8], mov_rsi_r12, call_0xffffffffffffe54a, test_rax_rax, je_0xab, lea_rcx_[rax+r12-0x80], mov_qword_ptr_[rip+0x1348d8]_rax, mov_rdx_rcx, add_rax_r12, xor_esi_esi, xor_edi_edi, mov_dword_ptr_[rdx]_0xffffffff, mov_word_ptr_[rdx+4]_si, mov_word_ptr_[rdx+6]_di, add_rdx_8, cmp_rdx_rax, jne_0xffffffffffffffe7, mov_dword_ptr_[rcx]_ebx, mov_dword_ptr_[rcx+4]_1, lea_rdi_[rip+0x1348b5], mov_dword_ptr_[rip+0x13488b]_ebp, mov_dword_ptr_[rip+0x134888]_r13d, call_0xffffffffffffe538, add_rsp_8, pop_rbx, mov_r12d_ebp, pop_rbp, mov_eax_r12d, pop_r12, pop_r13, ret, cmp_dword_ptr_[rip+0x134865]_r12d, mov_dword_ptr_[rax]_ebx, mov_dword_ptr_[rax+4]_1, jl_0x20, lea_rdi_[rip+0x134877], call_0xffffffffffffe507, add_rsp_8, pop_rbx, pop_rbp, mov_eax_r12d, pop_r12, pop_r13, ret, mov_dword_ptr_[rip+0x134835]_r12d, jmp_0xffffffffffffffdb, mov_edx_r13d, lea_rsi_[rip+0x231dd], mov_edi_3, call_0xfffffffffffff5f8, lea_rdi_[rip+0x13483c], call_0xffffffffffffe4cc, mov_r12d_0xfffffff4, jmp_0xffffffffffffffbf
movzx_ecx_byte_ptr_[rdi+0x48], test_cl_2, jne_0xd9, push_rbx, mov_rbx_rdi, mov_r8d_dword_ptr_[rdi+0x3c], mov_r9d_dword_ptr_[rdi+0x40], test_cl_4, je_0x6c, cmp_r8d_-1, je_0x66, cmp_r9d_-1, je_0x60, lea_rdi_[rip+0x1347ef], call_0xffffffffffffe41f, movsxd_rdx_dword_ptr_[rbx+0x40], mov_rax_qword_ptr_[rip+0x1347c7], mov_rcx_rdx, lea_rax_[rax+rdx*8], cmp_dword_ptr_[rax]_-2, jne_0x5d, mov_edx_dword_ptr_[rbx+0x3c], lea_rdi_[rip+0x1347c9], mov_dword_ptr_[rax]_edx, mov_edx_1, mov_word_ptr_[rax+4]_dx, call_0xffffffffffffe44e, mov_edi_dword_ptr_[rip+0x13477f], mov_edx_1, lea_rsi_[rip+0x22252], call_0xffffffffffffe407, test_eax_eax, jle_0x68, pop_rbx, ret, mov_edx_dword_ptr_[rbx+0x44], shr_cl_2, and_ecx_1, lea_rsi_[rip+0x23140], mov_edi_3, xor_eax_eax, pop_rbx, jmp_0xfffffffffffff530, mov_edx_dword_ptr_[rbx+0x44], mov_r8d_dword_ptr_[rbx+0x3c], xor_eax_eax, lea_rsi_[rip+0x23150], mov_edi_3, call_0xfffffffffffff513, movsxd_rdx_dword_ptr_[rbx+0x40], mov_rax_qword_ptr_[rip+0x13473b], lea_rax_[rax+rdx*8], jmp_0xffffffffffffff7c, ret, call_0xffffffffffffe0f8, mov_edx_dword_ptr_[rax], lea_rsi_[rip+0x221d7], mov_edi_7, xor_eax_eax, pop_rbx, jmp_0xfffffffffffff4d2
push_r12, mov_r12_rdi, push_rbp, mov_rbp_rsi, sub_rsp_8, call_0xffffffffffffdd93, add_rax_4, cmp_rax_0x40, ja_0x46, sub_rsp_8, push_r12, mov_edx_1, lea_r9_[rip+0x221b9], lea_r8_[rip+0x266cc], mov_rcx_-1, mov_esi_0x40, mov_rdi_rbp, xor_eax_eax, call_0xffffffffffffe26a, pop_rax, pop_rdx, xor_eax_eax, add_rsp_8, pop_rbp, pop_r12, ret, xor_eax_eax, mov_rdx_r12, lea_rsi_[rip+0x22167], mov_edi_3, call_0xfffffffffffff44f, mov_eax_0xffffffff, jmp_0xffffffffffffffd4
push_rbp, mov_rbp_rdi, test_byte_ptr_[rdi+0x14]_2, je_0x38, movzx_eax_byte_ptr_[rdi+0x2a], mov_r8d_dword_ptr_[rdi+0x34], inc_eax, lea_r9_[rdi+0x88], cmp_al_4, ja_0x10c, lea_rdx_[rip+0x22a6a], movzx_eax_al, movsxd_rax_dword_ptr_[rdx+rax*4], add_rax_rdx, jmp_rax, lea_rdi_[rip+0x1345a9], call_0xffffffffffffe279, test_byte_ptr_[rbp+0x16]_1, je_0x40, mov_rax_qword_ptr_[rip+0x13450f], lea_rsi_[rip+0x134500], mov_qword_ptr_[rip+0x134501]_rbp, mov_qword_ptr_[rbp]_rsi, mov_qword_ptr_[rbp+8]_rax, mov_qword_ptr_[rax]_rbp, lea_rdi_[rip+0x134537], call_0xffffffffffffda37, lea_rdi_[rip+0x13456b], pop_rbp, jmp_0xffffffffffffe29a, mov_rax_qword_ptr_[rip+0x1344f1], lea_rsi_[rip+0x1344e2], mov_qword_ptr_[rip+0x1344e3]_rbp, mov_qword_ptr_[rbp]_rsi, mov_qword_ptr_[rbp+8]_rax, mov_qword_ptr_[rax]_rbp, jmp_0xffffffffffffffc2, movsx_edi_byte_ptr_[rbp+0x28], call_0xffffffffffffe94d, mov_rdx_rax, mov_edi_7, lea_rsi_[rip+0x22fc9], xor_eax_eax, call_0xfffffffffffff367, mov_rdi_rbp, pop_rbp, jmp_0xffffffffffffee0e, lea_rcx_[rip+0x26617], jmp_0xffffffffffffff8f
push_r15, push_r14, mov_r14_rdi, push_r13, mov_r13_rdx, push_r12, mov_r12_rsi, push_rbp, push_rbx, lea_rbx_[rsi+0x68], sub_rsp_0x18, mov_eax_dword_ptr_[rdx+0x14], mov_rbp_qword_ptr_[rsi+0x68], test_al_1, je_0x17c, cmp_rbp_rbx, jne_0x4c, cmp_byte_ptr_[r13+0x28]_9, mov_r9d_0xfffffffe, je_0x14e, mov_r8d_dword_ptr_[r13+0x10], lea_rcx_[r12+0x10], lea_rdx_[r14+0x10], lea_rsi_[rip+0x22f43], mov_edi_7, xor_eax_eax, mov_dword_ptr_[rsp]_r9d, call_0xfffffffffffff2a0, mov_r9d_dword_ptr_[rsp], jmp_0x120, mov_rbp_qword_ptr_[rbp], cmp_rbp_rbx, je_0xffffffffffffffb9, test_byte_ptr_[rbp+0x18]_1, je_0xfffffffffffffff3, mov_r8d_dword_ptr_[r13+0x10], lea_r10_[r12+0x10], lea_r15_[r14+0x10], test_eax_0x80000, je_0x10, mov_r9d_dword_ptr_[r12+0x5c], cmp_r9d_r8d, jne_0x2b8, mov_dword_ptr_[r12+0x5c]_r8d, cmp_byte_ptr_[r13+0x28]_9, je_0x145, cmp_byte_ptr_[r12+0x51]_3, je_0x199, mov_rcx_r10, mov_rdx_r15, lea_rsi_[rip+0x21f62], mov_edi_7, xor_eax_eax, mov_qword_ptr_[rsp]_r10, call_0xfffffffffffff22b, mov_r10_qword_ptr_[rsp], cmp_byte_ptr_[rbp+0x10]_2, je_0x139, mov_eax_dword_ptr_[r12+0x50], and_eax_0xffff00, cmp_eax_0x30100, je_0x1e9, xor_r8d_r8d, cmp_eax_0x30200, je_0x17b, movzx_eax_byte_ptr_[r14+0x154], cmp_al_2, je_0x21e, cmp_al_3, jne_0x17a, xor_ecx_ecx, mov_edx_r8d, mov_rsi_r12, mov_rdi_r14, mov_qword_ptr_[rsp]_r10, call_0xb49e, mov_r10_qword_ptr_[rsp], mov_r9d_eax, mov_dword_ptr_[r13+0x38]_r9d, test_r9d_r9d, js_0x15b, mov_rcx_r10, mov_rdx_r15, lea_rsi_[rip+0x21eef], mov_edi_7, xor_eax_eax, call_0xfffffffffffff1a1, mov_rdx_qword_ptr_[rbp], mov_rax_qword_ptr_[rbp+8], mov_rdi_rbp, mov_qword_ptr_[rdx+8]_rax, mov_qword_ptr_[rax]_rdx, call_0xffffffffffffedaa, xor_r9d_r9d, cmp_qword_ptr_[r12+0x68]_rbx, je_0x14d, add_rsp_0x18, pop_rbx, pop_rbp, pop_r12, pop_r13, pop_r14, mov_eax_r9d, pop_r15, ret, mov_r8d_dword_ptr_[rdx+0x10], cmp_rbp_rbx, je_0xfffffffffffffe89, cmp_r8d_dword_ptr_[rbp+0x1c], je_0xfffffffffffffed2, mov_rbp_qword_ptr_[rbp], cmp_rbp_rbx, je_0xfffffffffffffe69, cmp_r8d_dword_ptr_[rbp+0x1c], jne_0xffffffffffffffef, lea_r10_[r12+0x10], lea_r15_[r14+0x10], test_eax_0x80000, je_0xfffffffffffffec0, jmp_0xfffffffffffffeac, mov_rcx_r10, xor_eax_eax, mov_rdx_r15, lea_rsi_[rip+0x22e09], mov_edi_7, mov_qword_ptr_[rsp]_r10, call_0xfffffffffffff0f8, cmp_byte_ptr_[rbp+0x10]_2, mov_r10_qword_ptr_[rsp], jne_0xfffffffffffffed3, mov_eax_dword_ptr_[r12+0x54], lea_r8d_[rax-1], mov_dword_ptr_[r12+0x54]_r8d, test_r8d_r8d, je_0xfffffffffffffebc, mov_rcx_r10, mov_rdx_r15, lea_rsi_[rip+0x22e11], mov_edi_7, xor_eax_eax, call_0xfffffffffffff0ba, jmp_0xffffffffffffff19, mov_rcx_r10, lea_r9_[r13+0xc9], mov_rdx_r15, lea_rsi_[rip+0x22dcc], mov_edi_7, xor_eax_eax, mov_qword_ptr_[rsp]_r10, call_0xfffffffffffff091, mov_r10_qword_ptr_[rsp], jmp_0xfffffffffffffe66, mov_r8d_dword_ptr_[rbp+0x14], cmp_r8d_dword_ptr_[r12+0x58], ja_0xf7, xor_r8d_r8d, jmp_0xfffffffffffffe79, mov_r9d_0xffffffff, mov_r8d_r9d, mov_rcx_r10, mov_rdx_r15, lea_rsi_[rip+0x22e18], mov_edi_3, xor_eax_eax, mov_dword_ptr_[rsp]_r9d, call_0xfffffffffffff045, mov_r9d_dword_ptr_[rsp], jmp_0xfffffffffffffec5, mov_byte_ptr_[r12+0x52]_0, jmp_0xfffffffffffffeb3, mov_eax_dword_ptr_[r12+0x58], mov_qword_ptr_[rsp]_r10, lea_r8d_[rax+1], mov_dword_ptr_[r12+0x58]_r8d, mov_dword_ptr_[rbp+0x14]_r8d, mov_dword_ptr_[rsp+0xc]_r8d, mov_rcx_r10, and_byte_ptr_[r12+0x60]_0xfb, mov_rdx_r15, lea_rsi_[rip+0x22d6a], xor_eax_eax, mov_edi_7, call_0xffffffffffffefeb, movzx_eax_byte_ptr_[r14+0x154], mov_r10_qword_ptr_[rsp], mov_r8d_dword_ptr_[rsp+0xc], cmp_al_2, jne_0xfffffffffffffdee, xor_ecx_ecx, mov_edx_r8d, mov_rsi_r12, mov_rdi_r14, mov_qword_ptr_[rsp]_r10, call_0xc74e, mov_r9d_eax, mov_r10_qword_ptr_[rsp], jmp_0xfffffffffffffdf0, mov_rcx_r10, mov_rdx_r15, lea_rsi_[rip+0x22c60], mov_edi_7, xor_eax_eax, call_0xffffffffffffef99, mov_r9d_0xfffffffe, jmp_0xfffffffffffffe17, and_byte_ptr_[r12+0x60]_0xfb, mov_dword_ptr_[r12+0x58]_r8d, mov_dword_ptr_[rsp+0xc]_r8d, mov_qword_ptr_[rsp]_r10, mov_rcx_r10, mov_rdx_r15, lea_rsi_[rip+0x22cff], jmp_0xffffffffffffff6d
